Laptops,Core,Display,Gb,Memory,Price,Rating
https://www.flipkart.com/lenovo-legion-5-ryzen-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15arh05-gaming-laptop/p/itm62146814a6831?pid=COMG36BSRKATBZQJ&lid=LSTCOMG36BSRKATBZQJN75CVN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=00c2c990-7cbf-44c9-8ac1-02b3fae861e9.COMG36BSRKATBZQJ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,29% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a515-56-thin-light-laptop/p/itm29679a8bfeb27?pid=COMG56TFBHGVJVSF&lid=LSTCOMG56TFBHGVJVSFZWMHJ8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_138&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=00c2c990-7cbf-44c9-8ac1-02b3fae861e9.COMG56TFBHGVJVSF.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Free upgrade to Windows 11 when available,1 TB HDD,18% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-15iml05-thin-light-laptop/p/itmaa4f572ca684e?pid=COMG6AKVPSUC8F8N&lid=LSTCOMG6AKVPSUC8F8NNVKBZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_139&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=00c2c990-7cbf-44c9-8ac1-02b3fae861e9.COMG6AKVPSUC8F8N.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),39.62 cm (15.6 Inch) Display,22% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-120-hz-fa706iu-h7220t-laptop/p/itm3b0aa886b9d97?pid=COMFRZFDZUAGQZQN&lid=LSTCOMFRZFDZUAGQZQN7JSYH3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_140&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_SL7Ca%2BKQEeYr2FXkIoU90BJWSOIt2hBFq6xYHuVOACxa6zfN%2Fi2ih7Fy9CnNhNbp5r36YIFzfLEI66r7LYeUNQ%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor,43.94 cm (17.3 inch) Display,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-14s-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-14s-er0502tu-thin-light-laptop/p/itmad7c9363a79f7?pid=COMG4BX9HUY2KRYF&lid=LSTCOMG4BX9HUY2KRYF9Y4KJK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_141&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=00c2c990-7cbf-44c9-8ac1-02b3fae861e9.COMG4BX9HUY2KRYF.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),35.56 cm (14 Inch) Display,17% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹19,100",Off on Exchange
https://www.flipkart.com/asus-tuf-gaming-f17-2021-core-i5-11th-gen-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-fx706hc-hx070t-laptop/p/itmce7443dfb4e63?pid=COMG3ZF8XHHDEMTV&lid=LSTCOMG3ZF8XHHDEMTVFXM49Y&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_142&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=00c2c990-7cbf-44c9-8ac1-02b3fae861e9.COMG3ZF8XHHDEMTV.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),43.94 cm (17.3 Inch) Display,31% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-pavilion-gaming-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-dk2100tx-laptop/p/itm3e87dbc5f071a?pid=COMG57NEE59SZD95&lid=LSTCOMG57NEE59SZD95G89GML&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=00c2c990-7cbf-44c9-8ac1-02b3fae861e9.COMG57NEE59SZD95.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 inches) Display,1% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-thinkbook-convertible-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14s-yoga-2-1-laptop/p/itm0de62d7e31456?pid=COMG6YZZF8N2YVM5&lid=LSTCOMG6YZZF8N2YVM5JWXCPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_144&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_SL7Ca%2BKQEeYr2FXkIoU90BJWSOIt2hBFq6xYHuVOACzN5VHo9wj2Eno8J409oSW3b7Ce0QXn6WzBfZHUhgfteQ%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 inch) Touchscreen Display,43% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
,,,,,,
https://www.flipkart.com/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15arh05-laptop/p/itmcbdc4f7993749?pid=COMG36BSV74DD6JX&lid=LSTCOMG36BSV74DD6JXOQNPOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG36BSV74DD6JX.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,27% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-vivobook-15-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-x515ja-ej322ts-thin-light-laptop/p/itm5cd03fd1bd5bc?pid=COMFZ53SSJQYYVTY&lid=LSTCOMFZ53SSJQYYVTYERZCP9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMFZ53SSJQYYVTY.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 inch) Display,17% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itm6db53ec102daa?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG24PG7EFFBSEV.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 3 Dual Core Processor,39.62 cm (15.6 inch) Display,19% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-rog-zephyrus-g14-ryzen-9-octa-core-4900hs-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660ti-60-hz-ga401iu-ha251ts-gaming-laptop/p/itmf874581a4f2ed?pid=COMG2AFTH3UCUZTY&lid=LSTCOMG2AFTH3UCUZTYD9M6D2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_148&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_%2BFd0gPbYhN17cYe40ETQAkPMazMJi%2FSL9gDaXgmkWczjS9duXYNGTyTy8aZRiPwUcENZNHcpfJV9FxxyX7B4gw%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor,35.56 cm (14 inch) Display,19% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-legion-5-ryzen-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15arh05-gaming-laptop/p/itm62146814a6831?pid=COMG36BSRKATBZQJ&lid=LSTCOMG36BSRKATBZQJN75CVN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_149&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG36BSRKATBZQJ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,29% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a515-56-thin-light-laptop/p/itm29679a8bfeb27?pid=COMG56TFBHGVJVSF&lid=LSTCOMG56TFBHGVJVSFZWMHJ8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_150&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG56TFBHGVJVSF.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Free upgrade to Windows 11 when available,1 TB HDD,18% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-15iml05-thin-light-laptop/p/itmaa4f572ca684e?pid=COMG6AKVPSUC8F8N&lid=LSTCOMG6AKVPSUC8F8NNVKBZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_151&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG6AKVPSUC8F8N.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),39.62 cm (15.6 Inch) Display,22% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-legion-5-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-gaming-laptop/p/itm50d5ba7a10251?pid=COMG62ZASBMGDC5M&lid=LSTCOMG62ZASBMGDC5MRQSUJN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_152&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_%2BFd0gPbYhN17cYe40ETQAkPMazMJi%2FSL9gDaXgmkWcyZfHkWAAN333AfGlPZ2Ex4A5hp3ZwIfFYowvv64dlSTw%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 inch) Display,27% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-14s-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-14s-er0502tu-thin-light-laptop/p/itmad7c9363a79f7?pid=COMG4BX9HUY2KRYF&lid=LSTCOMG4BX9HUY2KRYF9Y4KJK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_153&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG4BX9HUY2KRYF.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),35.56 cm (14 Inch) Display,17% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹19,100",Off on Exchange
https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgna3hn-a/p/itm8279ecf48f54f?pid=COMFXEKMADKVCFYT&lid=LSTCOMFXEKMADKVCFYTEEIIIA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_154&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMFXEKMADKVCFYT.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Apple M1 Processor,33.78 cm (13.3 inch) Display,10% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/apple-macbook-pro-m1-8-gb-256-gb-ssd-mac-os-big-sur-myd82hn-a/p/itmef224bcc599dc?pid=COMFXEKMTGHAGSVX&lid=LSTCOMFXEKMTGHAGSVXPKYVTD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_155&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMFXEKMTGHAGSVX.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Apple M1 Processor,33.78 cm (13.3 inch) Display,10% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/asus-rog-strix-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-g513qm-hf406ts-gaming-laptop/p/itm6303cf8478461?pid=COMG5QHNJZHK9DCF&lid=LSTCOMG5QHNJZHK9DCFZDBGYD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_156&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_%2BFd0gPbYhN17cYe40ETQAkPMazMJi%2FSL9gDaXgmkWczoCcfsE705TezDSViyBbQXd9tFoxw1RbrT%2Fy%2FwJPNHMA%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor,39.62 cm (15.6 inch) Display,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgn73hn-a/p/itm37da92e833fa3?pid=COMFXEKM8GQJW5DE&lid=LSTCOMFXEKM8GQJW5DEVOHG87&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_157&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMFXEKM8GQJW5DE.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Apple M1 Processor,33.78 cm (13.3 inch) Display,10% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-14s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dq2535tu-thin-light-laptop/p/itmbdd471acce208?pid=COMG22MXENCNK53Y&lid=LSTCOMG22MXENCNK53YMKHAGI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_158&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG22MXENCNK53Y.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 inch) Display,12% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/lenovo-ideapad-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-14-iml-05-thin-light-laptop/p/itm89999b2b4e72b?pid=COMG3TZGXMYZTWRZ&lid=LSTCOMG3TZGXMYZTWRZPXJHVV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_159&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG3TZGXMYZTWRZ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),35.56 cm (14 Inch) Display,31% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76?pid=COMG56JKRZC5YZUH&lid=LSTCOMG56JKRZC5YZUHRULNHM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_160&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_%2BFd0gPbYhN17cYe40ETQAkPMazMJi%2FSL9gDaXgmkWcyd%2F0IXVk40j%2BgpnHI5BYKza4%2FegrqkzKpypBmQbwz9sA%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 inch) Display,25% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-zenbook-14-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-ux425ea-ki501ts-thin-light-laptop/p/itm9d5074febbeac?pid=COMG6AG7ADTWKHKN&lid=LSTCOMG6AG7ADTWKHKNKQY7AV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_161&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG6AG7ADTWKHKN.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 inch) Display,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/dell-g15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-gaming-laptop/p/itmee76953742a0b?pid=COMG55HHTYBBJZB2&lid=LSTCOMG55HHTYBBJZB2CCRMUO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_162&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG55HHTYBBJZB2.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,NVIDIA GeForce GTX 1650,In-built Alienware Command center software with enhanced control over system settings,15% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-3-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-thin-light-laptop/p/itmec579ace5d4f2?pid=COMG6AKVN3KXNVY2&lid=LSTCOMG6AKVN3KXNVY2LCOHHL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_163&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMG6AKVN3KXNVY2.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Celeron Dual Core Processor,1 Year Warranty,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmbea0502ae5f70?pid=COMG6EZ2ZFNN6GCW&lid=LSTCOMG6EZ2ZFNN6GCWBNYR5E&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_164&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_%2BFd0gPbYhN17cYe40ETQAkPMazMJi%2FSL9gDaXgmkWcxPvVYhIm5NT4SVRxXhE3fxt2XQPUVOvkAaRN5o21r8Ig%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,29% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-vivobook-ultra-k14-2021-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-km413ua-eb503ts-thin-light-laptop/p/itm46873117b58f0?pid=COMGFG9VPU9PFKBK&lid=LSTCOMGFG9VPU9PFKBKKJIDLK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_165&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=f8abbaac-0f55-4cca-8a9c-5a46e67f49b5.COMGFG9VPU9PFKBK.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,35.56 cm (14 inch) Display,27% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
